Feature,Midle,Turned,Value
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_apiCall_method_POST,ClusterPolicy,POST,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_apiCall_service,ClusterPolicy,service,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_apiCall_service_url,ClusterPolicy,url,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_apiCall_service_caBundle,ClusterPolicy,caBundle,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_apiCall_service_headers,ClusterPolicy,headers,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_apiCall_service_headers_key,ClusterPolicy,key,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_apiCall_service_headers_value,ClusterPolicy,value,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_apiCall_urlPath,ClusterPolicy,urlPath,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_configMap,ClusterPolicy,configMap,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_configMap_name,ClusterPolicy,name,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_configMap_namespace,ClusterPolicy,namespace,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_globalReference,ClusterPolicy,globalReference,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_globalReference_name,ClusterPolicy,name,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_globalReference_jmesPath,ClusterPolicy,jmesPath,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_imageRegistry,ClusterPolicy,imageRegistry,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_imageRegistry_reference,ClusterPolicy,reference,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_imageRegistry_imageRegistryCredentials,ClusterPolicy,imageRegistryCredentials,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_imageRegistry_imageRegistryCredentials_allowInsecureRegistry,ClusterPolicy,allowInsecureRegistry,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_imageRegistry_imageRegistryCredentials_providers,ClusterPolicy,providers,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_imageRegistry_imageRegistryCredentials_providers_default,ClusterPolicy,default,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_imageRegistry_imageRegistryCredentials_providers_amazon,ClusterPolicy,amazon,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_imageRegistry_imageRegistryCredentials_providers_azure,ClusterPolicy,azure,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_imageRegistry_imageRegistryCredentials_providers_google,ClusterPolicy,google,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_imageRegistry_imageRegistryCredentials_providers_github,ClusterPolicy,github,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_imageRegistry_imageRegistryCredentials_secrets,ClusterPolicy,secrets,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_imageRegistry_imageRegistryCredentials_secrets_StringValue,ClusterPolicy,StringValue,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_imageRegistry_jmesPath,ClusterPolicy,jmesPath,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_variable,ClusterPolicy,variable,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_variable_default,ClusterPolicy,default,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_variable_jmesPath,ClusterPolicy,jmesPath,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_context_variable_value,ClusterPolicy,value,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_kind,ClusterPolicy,kind,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_name,ClusterPolicy,name,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_namespace,ClusterPolicy,namespace,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_preconditions,ClusterPolicy,preconditions,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_selector,ClusterPolicy,selector,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_selector_matchExpressions,ClusterPolicy,matchExpressions,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_selector_matchExpressions_key,ClusterPolicy,key,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_selector_matchExpressions_operator,ClusterPolicy,operator,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_selector_matchExpressions_values,ClusterPolicy,values,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_selector_matchExpressions_values_StringValue,ClusterPolicy,StringValue,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_selector_matchLabels,ClusterPolicy,matchLabels,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_mutate_targets_uid,ClusterPolicy,uid,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_preconditions,ClusterPolicy,preconditions,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_reportProperties,ClusterPolicy,reportProperties,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_skipBackgroundRequests,ClusterPolicy,skipBackgroundRequests,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate,ClusterPolicy,validate,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_allowExistingViolations,ClusterPolicy,allowExistingViolations,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_anyPattern,ClusterPolicy,anyPattern,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_assert,ClusterPolicy,assert,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel,ClusterPolicy,cel,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_auditAnnotations,ClusterPolicy,auditAnnotations,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_auditAnnotations_key,ClusterPolicy,key,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_auditAnnotations_valueExpression,ClusterPolicy,valueExpression,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_expressions,ClusterPolicy,expressions,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_expressions_expression,ClusterPolicy,expression,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_expressions_message,ClusterPolicy,message,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_expressions_messageExpression,ClusterPolicy,messageExpression,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_expressions_reason,ClusterPolicy,reason,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_generate,ClusterPolicy,generate,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_paramKind,ClusterPolicy,paramKind,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_paramKind_apiVersion,ClusterPolicy,apiVersion,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_paramKind_kind,ClusterPolicy,kind,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_paramRef,ClusterPolicy,paramRef,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_paramRef_name,ClusterPolicy,name,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_paramRef_namespace,ClusterPolicy,namespace,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_paramRef_parameterNotFoundAction,ClusterPolicy,parameterNotFoundAction,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_paramRef_selector,ClusterPolicy,selector,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_paramRef_selector_matchExpressions,ClusterPolicy,matchExpressions,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_paramRef_selector_matchExpressions_key,ClusterPolicy,key,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_paramRef_selector_matchExpressions_operator,ClusterPolicy,operator,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_paramRef_selector_matchExpressions_values,ClusterPolicy,values,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_paramRef_selector_matchExpressions_values_StringValue,ClusterPolicy,StringValue,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_paramRef_selector_matchLabels,ClusterPolicy,matchLabels,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_variables,ClusterPolicy,variables,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_variables_expression,ClusterPolicy,expression,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_cel_variables_name,ClusterPolicy,name,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_deny,ClusterPolicy,deny,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_deny_conditions,ClusterPolicy,conditions,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_failureAction,ClusterPolicy,failureAction,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_failureAction_Audit,ClusterPolicy,Audit,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_failureAction_Enforce,ClusterPolicy,Enforce,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_failureActionOverrides,ClusterPolicy,failureActionOverrides,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_failureActionOverrides_action,ClusterPolicy,action,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_failureActionOverrides_action_audit,ClusterPolicy,audit,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_failureActionOverrides_action_enforce,ClusterPolicy,enforce,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_failureActionOverrides_action_Audit,ClusterPolicy,Audit,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_failureActionOverrides_action_Enforce,ClusterPolicy,Enforce,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_failureActionOverrides_namespaceSelector,ClusterPolicy,namespaceSelector,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_failureActionOverrides_namespaceSelector_matchExpressions,ClusterPolicy,matchExpressions,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_failureActionOverrides_namespaceSelector_matchExpressions_key,ClusterPolicy,key,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_failureActionOverrides_namespaceSelector_matchExpressions_operator,ClusterPolicy,operator,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_failureActionOverrides_namespaceSelector_matchExpressions_values,ClusterPolicy,values,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_failureActionOverrides_namespaceSelector_matchExpressions_values_StringValue,ClusterPolicy,StringValue,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_failureActionOverrides_namespaceSelector_matchLabels,ClusterPolicy,matchLabels,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_failureActionOverrides_namespaces,ClusterPolicy,namespaces,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_failureActionOverrides_namespaces_StringValue,ClusterPolicy,StringValue,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach,ClusterPolicy,foreach,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_anyPattern,ClusterPolicy,anyPattern,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context,ClusterPolicy,context,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_name,ClusterPolicy,name,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_apiCall,ClusterPolicy,apiCall,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_apiCall_data,ClusterPolicy,data,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_apiCall_data_key,ClusterPolicy,key,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_apiCall_data_value,ClusterPolicy,value,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_apiCall_default,ClusterPolicy,default,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_apiCall_jmesPath,ClusterPolicy,jmesPath,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_apiCall_method,ClusterPolicy,method,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_apiCall_method_GET,ClusterPolicy,GET,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_apiCall_method_POST,ClusterPolicy,POST,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_apiCall_service,ClusterPolicy,service,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_apiCall_service_url,ClusterPolicy,url,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_apiCall_service_caBundle,ClusterPolicy,caBundle,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_apiCall_service_headers,ClusterPolicy,headers,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_apiCall_service_headers_key,ClusterPolicy,key,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_apiCall_service_headers_value,ClusterPolicy,value,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_apiCall_urlPath,ClusterPolicy,urlPath,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_configMap,ClusterPolicy,configMap,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_configMap_name,ClusterPolicy,name,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_configMap_namespace,ClusterPolicy,namespace,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_globalReference,ClusterPolicy,globalReference,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_globalReference_name,ClusterPolicy,name,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_globalReference_jmesPath,ClusterPolicy,jmesPath,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_imageRegistry,ClusterPolicy,imageRegistry,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_imageRegistry_reference,ClusterPolicy,reference,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_imageRegistry_imageRegistryCredentials,ClusterPolicy,imageRegistryCredentials,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_imageRegistry_imageRegistryCredentials_allowInsecureRegistry,ClusterPolicy,allowInsecureRegistry,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_imageRegistry_imageRegistryCredentials_providers,ClusterPolicy,providers,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_imageRegistry_imageRegistryCredentials_providers_default,ClusterPolicy,default,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_imageRegistry_imageRegistryCredentials_providers_amazon,ClusterPolicy,amazon,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_imageRegistry_imageRegistryCredentials_providers_azure,ClusterPolicy,azure,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_imageRegistry_imageRegistryCredentials_providers_google,ClusterPolicy,google,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_imageRegistry_imageRegistryCredentials_providers_github,ClusterPolicy,github,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_imageRegistry_imageRegistryCredentials_secrets,ClusterPolicy,secrets,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_imageRegistry_imageRegistryCredentials_secrets_StringValue,ClusterPolicy,StringValue,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_imageRegistry_jmesPath,ClusterPolicy,jmesPath,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_variable,ClusterPolicy,variable,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_variable_default,ClusterPolicy,default,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_variable_jmesPath,ClusterPolicy,jmesPath,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_context_variable_value,ClusterPolicy,value,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_deny,ClusterPolicy,deny,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_deny_conditions,ClusterPolicy,conditions,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_elementScope,ClusterPolicy,elementScope,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_foreach,ClusterPolicy,foreach,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_list,ClusterPolicy,list,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_pattern,ClusterPolicy,pattern,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions,ClusterPolicy,preconditions,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_all,ClusterPolicy,all,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_all_key,ClusterPolicy,key,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_all_message,ClusterPolicy,message,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_all_operator,ClusterPolicy,operator,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_all_operator_Equals,ClusterPolicy,Equals,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_all_operator_NotEquals,ClusterPolicy,NotEquals,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_all_operator_In,ClusterPolicy,In,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_all_operator_AnyIn,ClusterPolicy,AnyIn,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_all_operator_AllIn,ClusterPolicy,AllIn,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_all_operator_NotIn,ClusterPolicy,NotIn,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_all_operator_AnyNotIn,ClusterPolicy,AnyNotIn,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_all_operator_AllNotIn,ClusterPolicy,AllNotIn,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_all_operator_GreaterThanOrEquals,ClusterPolicy,GreaterThanOrEquals,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_all_operator_GreaterThan,ClusterPolicy,GreaterThan,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_all_operator_LessThanOrEquals,ClusterPolicy,LessThanOrEquals,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_all_operator_LessThan,ClusterPolicy,LessThan,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_all_operator_DurationGreaterThanOrEquals,ClusterPolicy,DurationGreaterThanOrEquals,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_all_operator_DurationGreaterThan,ClusterPolicy,DurationGreaterThan,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_all_operator_DurationLessThanOrEquals,ClusterPolicy,DurationLessThanOrEquals,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_all_operator_DurationLessThan,ClusterPolicy,DurationLessThan,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_all_value,ClusterPolicy,value,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_any,ClusterPolicy,any,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_any_key,ClusterPolicy,key,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_any_message,ClusterPolicy,message,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_any_operator,ClusterPolicy,operator,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_any_operator_Equals,ClusterPolicy,Equals,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_any_operator_NotEquals,ClusterPolicy,NotEquals,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_any_operator_In,ClusterPolicy,In,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_any_operator_AnyIn,ClusterPolicy,AnyIn,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_any_operator_AllIn,ClusterPolicy,AllIn,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_any_operator_NotIn,ClusterPolicy,NotIn,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_any_operator_AnyNotIn,ClusterPolicy,AnyNotIn,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_any_operator_AllNotIn,ClusterPolicy,AllNotIn,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_any_operator_GreaterThanOrEquals,ClusterPolicy,GreaterThanOrEquals,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_any_operator_GreaterThan,ClusterPolicy,GreaterThan,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_any_operator_LessThanOrEquals,ClusterPolicy,LessThanOrEquals,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_any_operator_LessThan,ClusterPolicy,LessThan,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_any_operator_DurationGreaterThanOrEquals,ClusterPolicy,DurationGreaterThanOrEquals,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_any_operator_DurationGreaterThan,ClusterPolicy,DurationGreaterThan,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_any_operator_DurationLessThanOrEquals,ClusterPolicy,DurationLessThanOrEquals,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_any_operator_DurationLessThan,ClusterPolicy,DurationLessThan,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_foreach_preconditions_any_value,ClusterPolicy,value,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests,ClusterPolicy,manifests,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests_annotationDomain,ClusterPolicy,annotationDomain,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests_attestors,ClusterPolicy,attestors,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests_attestors_count,ClusterPolicy,count,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests_attestors_entries,ClusterPolicy,entries,-
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests_attestors_entries_annotations,ClusterPolicy,annotations,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests_attestors_entries_attestor,ClusterPolicy,attestor,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests_attestors_entries_certificates,ClusterPolicy,certificates,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests_attestors_entries_certificates_cert,ClusterPolicy,cert,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests_attestors_entries_certificates_certChain,ClusterPolicy,certChain,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests_attestors_entries_certificates_ctlog,ClusterPolicy,ctlog,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests_attestors_entries_certificates_ctlog_ignoreSCT,ClusterPolicy,ignoreSCT,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests_attestors_entries_certificates_ctlog_pubkey,ClusterPolicy,pubkey,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests_attestors_entries_certificates_ctlog_tsaCertChain,ClusterPolicy,tsaCertChain,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests_attestors_entries_certificates_rekor,ClusterPolicy,rekor,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests_attestors_entries_certificates_rekor_ignoreTlog,ClusterPolicy,ignoreTlog,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests_attestors_entries_certificates_rekor_pubkey,ClusterPolicy,pubkey,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests_attestors_entries_certificates_rekor_url,ClusterPolicy,url,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests_attestors_entries_keyless,ClusterPolicy,keyless,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests_attestors_entries_keyless_additionalExtensions,ClusterPolicy,additionalExtensions,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests_attestors_entries_keyless_ctlog,ClusterPolicy,ctlog,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests_attestors_entries_keyless_ctlog_ignoreSCT,ClusterPolicy,ignoreSCT,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests_attestors_entries_keyless_ctlog_pubkey,ClusterPolicy,pubkey,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests_attestors_entries_keyless_ctlog_tsaCertChain,ClusterPolicy,tsaCertChain,
kyverno_io_v2beta1_ClusterPolicy_status_autogen_rules_validate_manifests_attestors_entries_keyless_issuer,ClusterPolicy,issuer,
